"","x"
"8878",700.458911046942
"8879",697.121923909831
"8880",693.828782168034
"8881",692.836468627046
"8882",690.70143985696
"8883",687.05468132463
"8884",688.63503231732
"8885",684.628602452903
"8886",685.604973293166
"8887",682.414721277056
"8888",681.063766666629
"8889",680.964071811807
"8890",681.671890040803
"8891",680.837620469666
"8892",680.546833318259
"8893",678.601884653219
"8894",679.765440323092
"8895",677.508284170028
"8896",671.748699343971
"8897",671.045837081395
"8898",665.892024622219
"8899",665.276404792072
"8900",662.566585859782
"8901",662.778154051403
"8902",658.580381005144
"8903",658.456356989936
"8904",658.628320260095
"8905",657.300450791784
"8906",655.726974423753
"8907",658.18419273625
"8908",654.937650357044
"8909",653.341898317475
"8910",650.315883101253
"8911",651.654560596423
"8912",647.658783265849
"8913",643.251335256197
"8914",648.280772080068
"8915",647.59878227422
"8916",648.54307883146
"8917",648.042545694479
"8918",647.681970754599
"8919",646.423442045592
"8920",643.150862069834
"8921",639.954403997282
"8922",638.767984905283
"8923",635.572888863305
"8924",631.321737646183
"8925",630.52610259221
"8926",628.84375977336
"8927",629.416367160751
"8928",629.853310809023
"8929",630.08985740761
"8930",629.268524409442
"8931",629.93520025996
"8932",631.348129898575
"8933",628.558895790227
"8934",628.434441063394
"8935",625.336454816792
"8936",622.945870683331
"8937",621.445562423417
"8938",623.51919360843
"8939",620.854696052309
"8940",620.895193837363
"8941",621.752175798106
"8942",621.929002028282
"8943",622.92068955385
"8944",619.905646329116
"8945",620.083777599883
"8946",617.986931002961
"8947",615.894927046788
"8948",612.071443789932
"8949",610.695785933292
"8950",612.525591333525
"8951",610.138537538958
"8952",610.288287444098
"8953",606.690840310163
"8954",603.157116652258
"8955",602.458781598276
"8956",601.009913954263
"8957",596.41620056942
"8958",597.981623962113
"8959",595.184687450015
"8960",596.29557232495
"8961",596.965737356039
"8962",592.786398632713
"8963",593.367139744836
"8964",594.789571702095
"8965",596.128973166157
"8966",592.665591112468
"8967",594.287626006601
"8968",592.822783737475
"8969",590.623713291746
"8970",592.211425894006
"8971",588.366604484279
"8972",588.451759689951
"8973",583.514187384135
"8974",583.597346579878
"8975",578.545634032491
"8976",579.065778201613
"8977",574.577704876048
"8978",574.378150913884
"8979",567.695166628986
"8980",566.844163183349
"8981",563.607216262129
"8982",565.896708453082
"8983",565.77306273265
"8984",565.070769386726
"8985",561.692893880109
"8986",561.882246918513
"8987",558.17532467614
"8988",554.162859435179
"8989",554.20392606143
"8990",552.249474521157
"8991",549.410425455295
"8992",550.657080423532
"8993",548.301801109325
"8994",545.958734749211
"8995",547.604632668329
"8996",543.313023368916
"8997",542.771395314922
"8998",542.053492475466
"8999",545.055760810872
"9000",543.506230777897
"9001",542.828388191036
"9002",542.22972175227
"9003",538.546825966248
"9004",536.986528006195
"9005",534.372407206212
"9006",528.547227113746
"9007",527.208924342518
"9008",524.800830270811
"9009",521.525583641865
"9010",521.685546058912
"9011",522.173809175303
"9012",521.107842211323
"9013",520.75306112043
"9014",517.994932684587
"9015",521.034342228586
"9016",522.705901255082
"9017",521.18352403694
"9018",522.905650317919
"9019",522.002810838959
"9020",520.267502035101
"9021",515.129178570354
"9022",510.073618670487
"9023",507.700710519478
"9024",506.218652509614
"9025",505.754892220932
"9026",502.628166348103
"9027",500.559135344896
"9028",497.45748453875
"9029",499.750631782131
"9030",499.029175959372
"9031",493.793916559251
"9032",493.194320178416
"9033",490.801655766332
"9034",487.439317999198
"9035",483.774868345916
"9036",481.542137373937
"9037",478.433411792137
"9038",477.47205208754
"9039",475.107529070904
"9040",470.593416258024
"9041",471.772450657059
"9042",467.101950864351
"9043",464.458512764566
"9044",460.514052238041
"9045",454.629558447976
"9046",456.60503768958
"9047",455.087876506587
"9048",453.169582315505
"9049",450.756941022411
"9050",448.171020403446
"9051",446.136831256661
"9052",446.98151366562
"9053",443.617892432175
"9054",442.40945693283
"9055",443.833535173666
"9056",444.342111525027
"9057",439.22239349617
"9058",438.638153319905
"9059",436.196802558235
"9060",433.151703570518
"9061",433.359713700314
"9062",430.686896996972
"9063",430.582293037857
"9064",430.182640909835
"9065",430.653784300205
"9066",430.759903688122
"9067",429.833756395184
"9068",433.576568254785
"9069",431.390712090143
"9070",431.090126111789
"9071",428.619415581767
"9072",428.844518512432
"9073",426.141238507531
"9074",424.752175681969
"9075",422.700959758203
"9076",424.695127870509
"9077",426.530484234601
"9078",422.265735825891
"9079",423.14662971041
"9080",423.149159517156
"9081",420.005519491378
"9082",417.666884556281
"9083",417.547592697436
"9084",414.293198725189
"9085",415.50195054778
"9086",409.07186987497
"9087",408.533291351542
"9088",405.907352522339
"9089",409.361127252679
"9090",404.299668788329
"9091",407.089281170594
"9092",407.526609101747
"9093",405.806062795137
"9094",402.471412113175
"9095",402.327814515114
"9096",405.062785213885
"9097",401.499717954927
"9098",400.557504338646
"9099",396.77172129064
"9100",393.513990039278
"9101",394.841892110302
"9102",394.339362646193
"9103",392.207671626805
"9104",388.540769095531
"9105",383.424099503864
"9106",382.329304301798
"9107",383.851965231864
"9108",387.461051543584
"9109",387.184718156957
"9110",385.410879885482
"9111",386.023664244471
"9112",381.471771697674
"9113",381.015470878747
"9114",381.394573929054
"9115",377.968236189038
"9116",375.46043174401
"9117",376.566796979296
"9118",373.647271288072
"9119",369.457430034728
"9120",372.207970936922
"9121",372.113603218285
"9122",371.160868937296
"9123",367.767956463272
"9124",366.293210796312
"9125",362.769555759878
"9126",361.631245628104
"9127",358.073769392983
"9128",353.529975443908
"9129",348.776956193719
"9130",346.35753243544
"9131",346.136261848706
"9132",344.143884475846
"9133",344.256105857009
"9134",342.674310064896
"9135",340.9471414854
"9136",340.487422121092
"9137",335.181200064031
"9138",333.877869625665
"9139",329.052672979836
"9140",327.14015933997
"9141",325.928069446077
"9142",323.22527583156
"9143",321.691641467381
"9144",318.493391977272
"9145",312.012424315504
"9146",308.293224576934
"9147",309.958068465709
"9148",305.67349927548
"9149",302.685797326838
"9150",299.961360830659
"9151",296.360303374841
"9152",292.206563528752
"9153",292.555162026451
"9154",292.798902292816
"9155",291.919413334184
"9156",287.204022114021
"9157",285.429439000424
"9158",284.714478095404
"9159",285.16083675754
"9160",286.03090893177
"9161",283.269273991034
"9162",283.979524779969
"9163",281.072278923461
"9164",276.142504351953
"9165",273.307008842507
"9166",271.638647108684
"9167",272.225794704278
"9168",270.534605050906
"9169",263.961382458032
"9170",259.495224225002
"9171",254.586432796463
"9172",256.124480408271
"9173",256.011426659568
"9174",257.97924040296
"9175",258.747661546482
"9176",258.690919109099
"9177",259.136624356409
"9178",257.751900209071
"9179",258.585721100618
"9180",260.394859912742
"9181",260.011008025345
"9182",259.611793228975
"9183",261.561785097419
"9184",260.485787729867
"9185",258.867540252947
"9186",261.051264067877
"9187",258.75587042805
"9188",258.129224586517
"9189",262.164280006712
"9190",263.077088757806
"9191",264.998729619193
"9192",267.376742268325
"9193",269.023491468797
"9194",270.852811962569
"9195",273.732644975768
"9196",273.57492945416
"9197",275.617824945321
"9198",279.293207196388
"9199",278.218385552791
"9200",281.293093117109
"9201",281.698891977796
"9202",286.434341580873
"9203",287.045306233449
"9204",291.620520710328
"9205",296.008240833757
"9206",296.813783831143
"9207",294.212187849119
"9208",296.693219647586
"9209",301.465497303381
"9210",302.946556866722
"9211",301.727720527367
"9212",300.661874240517
"9213",302.210438994781
"9214",300.551487554881
"9215",304.335586754131
"9216",306.73473223117
"9217",306.825587699363
"9218",308.707849934021
"9219",311.149456830245
"9220",315.326891668667
"9221",321.397516373452
"9222",324.769555499161
"9223",328.842570453554
"9224",327.690342339965
"9225",329.568727983867
"9226",332.565031708107
"9227",331.944602781327
"9228",333.046329083899
"9229",334.082418690989
"9230",333.607587250675
"9231",332.177245253358
"9232",334.71030944355
"9233",334.97473934161
"9234",335.393058912094
"9235",336.921150488257
"9236",339.971156366052
"9237",344.237267311213
"9238",346.573637302524
"9239",348.733118365121
"9240",349.432331788329
"9241",350.372254580912
"9242",353.504698098881
"9243",353.99258442188
"9244",352.786279268147
"9245",356.243692533863
"9246",362.492205573659
"9247",367.529316635908
"9248",366.212836745938
"9249",367.039858799159
"9250",365.367260856146
"9251",368.018227328711
"9252",372.355224308865
"9253",371.054682303269
"9254",372.137293629369
"9255",375.140580890747
"9256",377.53241889468
"9257",376.931374893416
"9258",377.796240421736
"9259",375.538106454805
"9260",375.217005905959
"9261",377.830267653154
"9262",381.16365229661
"9263",379.943119826389
"9264",381.64780463777
"9265",382.472181804537
"9266",381.29155331829
"9267",384.209830929254
"9268",383.749296773117
"9269",386.179435446375
"9270",391.192013503576
"9271",393.641848379393
"9272",396.610007485646
"9273",400.063179904985
"9274",401.108255842938
"9275",404.165509974507
"9276",404.978826448847
"9277",407.618259786311
"9278",404.477570065689
"9279",403.678920697318
"9280",405.385695996803
"9281",405.076263606249
"9282",405.757655729849
"9283",410.283947891712
"9284",408.028467476072
"9285",413.643090939465
"9286",412.589257618336
"9287",412.319741059049
"9288",413.908346561864
"9289",418.776311252249
"9290",422.480455788548
"9291",423.533985797824
"9292",425.627392605669
"9293",429.766050661893
"9294",430.564772627715
"9295",429.248046082777
"9296",431.782072869301
"9297",437.022075039731
"9298",436.13298485894
"9299",434.964968242484
"9300",438.650321248038
"9301",439.825980482558
"9302",441.710254647393
"9303",440.910388941045
"9304",443.319186516571
"9305",443.504506519686
"9306",445.870002802283
"9307",452.917186609628
"9308",451.583133293356
"9309",453.487571542113
"9310",454.871077577254
"9311",458.813496859722
"9312",462.869272574674
"9313",466.019730693638
"9314",468.615234708258
"9315",467.49726731522
"9316",470.33473433401
"9317",472.95320267451
"9318",472.743021402046
"9319",469.402552639269
"9320",469.681822541698
"9321",471.087775643978
"9322",471.43678125819
"9323",474.695157518327
"9324",470.878702377614
"9325",473.203422913666
"9326",477.012793790456
"9327",479.048110452985
"9328",478.100642873441
"9329",482.365070330502
"9330",483.396562212157
"9331",487.144389813978
"9332",486.969330322601
"9333",489.554087628716
"9334",492.198441151958
"9335",493.563307521791
"9336",492.833458716843
"9337",494.512402921962
"9338",494.236062092168
"9339",494.258141297099
"9340",492.965636485228
"9341",492.139733325544
"9342",492.177776392033
"9343",490.042777095087
"9344",490.913248478344
"9345",492.44333181495
"9346",492.314588451102
"9347",492.362623390711
"9348",496.594860024564
"9349",497.366051763079
"9350",496.709444559136
"9351",501.564508257882
"9352",502.883023204607
"9353",506.28977914117
"9354",508.63545143839
"9355",508.258134027758
"9356",512.584378110625
"9357",514.086177924893
"9358",513.385089525824
"9359",515.650465484698
"9360",518.0170048092
"9361",519.709754041685
"9362",520.728092063442
"9363",519.939222093955
"9364",520.671638340672
"9365",520.282363398294
"9366",519.273029897682
"9367",519.243932986944
"9368",518.370694298702
"9369",521.380222988742
"9370",520.57217142629
"9371",517.907241460945
"9372",516.498901677032
"9373",519.406553592085
"9374",518.951249418747
"9375",516.557564642641
"9376",518.384198862747
"9377",521.032909040078
"9378",522.223435959703
"9379",524.899125509012
"9380",525.390306265924
"9381",523.384450833285
"9382",524.559187199357
"9383",524.915303618803
"9384",525.731955347717
"9385",528.399998253077
"9386",527.428814386444
"9387",525.323903508149
"9388",524.42207790257
"9389",524.934454494959
"9390",528.789184852798
"9391",525.255843902257
"9392",528.440424064926
"9393",527.259513578459
"9394",527.3981459309
"9395",530.37889998037
"9396",529.973961861176
"9397",531.955655241488
"9398",532.518322841186
"9399",533.629622142358
"9400",535.395657932661
"9401",536.370625279817
"9402",542.979574403353
"9403",543.845298870179
"9404",548.658812319808
"9405",554.241141665021
"9406",556.696341492426
"9407",559.618473433694
"9408",562.752175346051
"9409",566.172003688508
"9410",567.327137663705
"9411",570.351862485046
"9412",570.693955242125
"9413",573.601183850246
"9414",574.50103909952
"9415",571.369961709245
"9416",570.351167389072
"9417",574.254085693895
"9418",574.118031697545
"9419",576.886076308132
"9420",581.179000184306
"9421",581.247863356463
"9422",586.854936588818
"9423",591.347861747137
"9424",591.130390979734
"9425",592.007312921672
"9426",591.373722355719
"9427",594.429275184281
"9428",598.947292188263
"9429",602.080561787342
"9430",598.284059190963
"9431",598.563268652186
"9432",604.324057048629
"9433",604.102598630824
"9434",605.820780926407
"9435",608.472867290155
"9436",611.081282929635
"9437",613.726156966081
"9438",619.471722648218
"9439",622.810898220708
"9440",626.590540664997
"9441",630.352924407395
"9442",629.578002022001
"9443",630.747767465219
"9444",627.975919967967
"9445",630.714508444184
"9446",631.92854404235
"9447",630.372731836577
"9448",630.758622161922
"9449",630.156991189492
"9450",630.759681000462
"9451",636.705743076487
"9452",639.022753500287
"9453",641.891475580384
"9454",641.426838792294
"9455",643.532734321435
"9456",644.159516198382
"9457",649.090338936877
"9458",650.241429851766
"9459",650.575477047559
"9460",649.254957700799
"9461",650.573434556059
"9462",650.598107460677
"9463",650.770968645588
"9464",648.480894719242
"9465",650.569477328867
"9466",650.366277841339
"9467",653.725183355404
"9468",656.180732961212
"9469",658.412616294213
"9470",659.609371179206
"9471",660.8149805522
"9472",663.621127522449
"9473",667.734024280546
"9474",673.214791412957
"9475",677.672082240073
"9476",682.414116665149
"9477",687.447262237013
"9478",687.614142774825
"9479",689.071350341329
"9480",692.922996023272
"9481",694.489050705682
"9482",693.320087495621
"9483",694.030769812208
"9484",699.344822254943
"9485",699.398935904345
"9486",703.252722129108
"9487",705.50103725646
"9488",705.353255142675
"9489",706.274204509628
"9490",708.413093031446
"9491",708.91114966919
"9492",712.383531709728
"9493",712.268758041761
"9494",713.096423233844
"9495",717.601914305251
"9496",721.42483280632
